Source File Name,Original Dataset File Name,Original ID,Class ID,Class Name,Variant,Feature Path,Split,Audio Path
558659__newlocknew__hurricane-in-the-pine-forest-25lrs-mltprcssng.wav,7_10766.wav,7_10766,7,TreeFalling,pitch_up_2,outputs\ast_pitch_cache\7_10766__pitch_up2.npy,train,outputs\wavlm_audio_cache\7_10766__pitch_up2.npy
550918__profispiesser__fxsasc-wood-tree-trunk-impact-ground-forest-5-variants.wav,7_10767.wav,7_10767,7,TreeFalling,original,outputs\ast_cache\7_10767.npy,train,outputs\wavlm_audio_cache\7_10767__original.npy
550918__profispiesser__fxsasc-wood-tree-trunk-impact-ground-forest-5-variants.wav,7_10767.wav,7_10767,7,TreeFalling,pitch_down_2,outputs\ast_pitch_cache\7_10767__pitch_down2.npy,train,outputs\wavlm_audio_cache\7_10767__pitch_down2.npy
550918__profispiesser__fxsasc-wood-tree-trunk-impact-ground-forest-5-variants.wav,7_10767.wav,7_10767,7,TreeFalling,pitch_up_2,outputs\ast_pitch_cache\7_10767__pitch_up2.npy,train,outputs\wavlm_audio_cache\7_10767__pitch_up2.npy
80845__ross-craig__zack-drops-a-tree.wav,7_10768.wav,7_10768,7,TreeFalling,original,outputs\ast_cache\7_10768.npy,train,outputs\wavlm_audio_cache\7_10768__original.npy
80845__ross-craig__zack-drops-a-tree.wav,7_10768.wav,7_10768,7,TreeFalling,pitch_down_2,outputs\ast_pitch_cache\7_10768__pitch_down2.npy,train,outputs\wavlm_audio_cache\7_10768__pitch_down2.npy
80845__ross-craig__zack-drops-a-tree.wav,7_10768.wav,7_10768,7,TreeFalling,pitch_up_2,outputs\ast_pitch_cache\7_10768__pitch_up2.npy,train,outputs\wavlm_audio_cache\7_10768__pitch_up2.npy
393826__inchadney__tree-coming-down.wav,7_10769.wav,7_10769,7,TreeFalling,original,outputs\ast_cache\7_10769.npy,train,outputs\wavlm_audio_cache\7_10769__original.npy
393826__inchadney__tree-coming-down.wav,7_10769.wav,7_10769,7,TreeFalling,pitch_down_2,outputs\ast_pitch_cache\7_10769__pitch_down2.npy,train,outputs\wavlm_audio_cache\7_10769__pitch_down2.npy
393826__inchadney__tree-coming-down.wav,7_10769.wav,7_10769,7,TreeFalling,pitch_up_2,outputs\ast_pitch_cache\7_10769__pitch_up2.npy,train,outputs\wavlm_audio_cache\7_10769__pitch_up2.npy
553193__t-man95__chainsaw-on-trees.wav,7_10770.wav,7_10770,7,TreeFalling,original,outputs\ast_cache\7_10770.npy,train,outputs\wavlm_audio_cache\7_10770__original.npy
553193__t-man95__chainsaw-on-trees.wav,7_10770.wav,7_10770,7,TreeFalling,pitch_down_2,outputs\ast_pitch_cache\7_10770__pitch_down2.npy,train,outputs\wavlm_audio_cache\7_10770__pitch_down2.npy
553193__t-man95__chainsaw-on-trees.wav,7_10770.wav,7_10770,7,TreeFalling,pitch_up_2,outputs\ast_pitch_cache\7_10770__pitch_up2.npy,train,outputs\wavlm_audio_cache\7_10770__pitch_up2.npy
583269__kevinsonger__tree-branch-crashing-in-the-forest.wav,7_10771.wav,7_10771,7,TreeFalling,original,outputs\ast_cache\7_10771.npy,test,outputs\wavlm_audio_cache\7_10771__original.npy
583269__kevinsonger__tree-branch-crashing-in-the-forest.wav,7_10771.wav,7_10771,7,TreeFalling,pitch_down_2,outputs\ast_pitch_cache\7_10771__pitch_down2.npy,train,outputs\wavlm_audio_cache\7_10771__pitch_down2.npy
583269__kevinsonger__tree-branch-crashing-in-the-forest.wav,7_10771.wav,7_10771,7,TreeFalling,pitch_up_2,outputs\ast_pitch_cache\7_10771__pitch_up2.npy,train,outputs\wavlm_audio_cache\7_10771__pitch_up2.npy
553268__t-man95__tree-felling-light-with-chainsaw.wav,7_10772.wav,7_10772,7,TreeFalling,original,outputs\ast_cache\7_10772.npy,train,outputs\wavlm_audio_cache\7_10772__original.npy
553268__t-man95__tree-felling-light-with-chainsaw.wav,7_10772.wav,7_10772,7,TreeFalling,pitch_down_2,outputs\ast_pitch_cache\7_10772__pitch_down2.npy,train,outputs\wavlm_audio_cache\7_10772__pitch_down2.npy
553268__t-man95__tree-felling-light-with-chainsaw.wav,7_10772.wav,7_10772,7,TreeFalling,pitch_up_2,outputs\ast_pitch_cache\7_10772__pitch_up2.npy,test,outputs\wavlm_audio_cache\7_10772__pitch_up2.npy
637698__kyles__motor-or-chainsaw-mean-sounding-nearby.wav,7_10773.wav,7_10773,7,TreeFalling,original,outputs\ast_cache\7_10773.npy,test,outputs\wavlm_audio_cache\7_10773__original.npy
637698__kyles__motor-or-chainsaw-mean-sounding-nearby.wav,7_10773.wav,7_10773,7,TreeFalling,pitch_down_2,outputs\ast_pitch_cache\7_10773__pitch_down2.npy,train,outputs\wavlm_audio_cache\7_10773__pitch_down2.npy
637698__kyles__motor-or-chainsaw-mean-sounding-nearby.wav,7_10773.wav,7_10773,7,TreeFalling,pitch_up_2,outputs\ast_pitch_cache\7_10773__pitch_up2.npy,train,outputs\wavlm_audio_cache\7_10773__pitch_up2.npy
felli_07058029.wav,7_10774.wav,7_10774,7,TreeFalling,original,outputs\ast_cache\7_10774.npy,train,outputs\wavlm_audio_cache\7_10774__original.npy
felli_07058029.wav,7_10774.wav,7_10774,7,TreeFalling,pitch_down_2,outputs\ast_pitch_cache\7_10774__pitch_down2.npy,train,outputs\wavlm_audio_cache\7_10774__pitch_down2.npy
felli_07058029.wav,7_10774.wav,7_10774,7,TreeFalling,pitch_up_2,outputs\ast_pitch_cache\7_10774__pitch_up2.npy,test,outputs\wavlm_audio_cache\7_10774__pitch_up2.npy
553193_A.wav,7_10775.wav,7_10775,7,TreeFalling,original,outputs\ast_cache\7_10775.npy,train,outputs\wavlm_audio_cache\7_10775__original.npy
553193_A.wav,7_10775.wav,7_10775,7,TreeFalling,pitch_down_2,outputs\ast_pitch_cache\7_10775__pitch_down2.npy,train,outputs\wavlm_audio_cache\7_10775__pitch_down2.npy
553193_A.wav,7_10775.wav,7_10775,7,TreeFalling,pitch_up_2,outputs\ast_pitch_cache\7_10775__pitch_up2.npy,train,outputs\wavlm_audio_cache\7_10775__pitch_up2.npy
71486__deleted-user-229898__helicopter4-distant.wav,8_10801.wav,8_10801,8,Helicopter,original,outputs\ast_cache\8_10801.npy,train,outputs\wavlm_audio_cache\8_10801__original.npy
71486__deleted-user-229898__helicopter4-distant.wav,8_10801.wav,8_10801,8,Helicopter,pitch_down_2,outputs\ast_pitch_cache\8_10801__pitch_down2.npy,train,outputs\wavlm_audio_cache\8_10801__pitch_down2.npy
71486__deleted-user-229898__helicopter4-distant.wav,8_10801.wav,8_10801,8,Helicopter,pitch_up_2,outputs\ast_pitch_cache\8_10801__pitch_up2.npy,train,outputs\wavlm_audio_cache\8_10801__pitch_up2.npy
71483__deleted-user-229898__helicopter1.wav,8_10802.wav,8_10802,8,Helicopter,original,outputs\ast_cache\8_10802.npy,train,outputs\wavlm_audio_cache\8_10802__original.npy
71483__deleted-user-229898__helicopter1.wav,8_10802.wav,8_10802,8,Helicopter,pitch_down_2,outputs\ast_pitch_cache\8_10802__pitch_down2.npy,train,outputs\wavlm_audio_cache\8_10802__pitch_down2.npy
71483__deleted-user-229898__helicopter1.wav,8_10802.wav,8_10802,8,Helicopter,pitch_up_2,outputs\ast_pitch_cache\8_10802__pitch_up2.npy,test,outputs\wavlm_audio_cache\8_10802__pitch_up2.npy
71485__deleted-user-229898__helicopter3.wav,8_10803.wav,8_10803,8,Helicopter,original,outputs\ast_cache\8_10803.npy,train,outputs\wavlm_audio_cache\8_10803__original.npy
71485__deleted-user-229898__helicopter3.wav,8_10803.wav,8_10803,8,Helicopter,pitch_down_2,outputs\ast_pitch_cache\8_10803__pitch_down2.npy,train,outputs\wavlm_audio_cache\8_10803__pitch_down2.npy
71485__deleted-user-229898__helicopter3.wav,8_10803.wav,8_10803,8,Helicopter,pitch_up_2,outputs\ast_pitch_cache\8_10803__pitch_up2.npy,train,outputs\wavlm_audio_cache\8_10803__pitch_up2.npy
71484__deleted-user-229898__helicopter2.wav,8_10804.wav,8_10804,8,Helicopter,original,outputs\ast_cache\8_10804.npy,train,outputs\wavlm_audio_cache\8_10804__original.npy
71484__deleted-user-229898__helicopter2.wav,8_10804.wav,8_10804,8,Helicopter,pitch_down_2,outputs\ast_pitch_cache\8_10804__pitch_down2.npy,train,outputs\wavlm_audio_cache\8_10804__pitch_down2.npy
71484__deleted-user-229898__helicopter2.wav,8_10804.wav,8_10804,8,Helicopter,pitch_up_2,outputs\ast_pitch_cache\8_10804__pitch_up2.npy,train,outputs\wavlm_audio_cache\8_10804__pitch_up2.npy
71489__deleted-user-229898__helicopter-big3.wav,8_10805.wav,8_10805,8,Helicopter,original,outputs\ast_cache\8_10805.npy,test,outputs\wavlm_audio_cache\8_10805__original.npy
71489__deleted-user-229898__helicopter-big3.wav,8_10805.wav,8_10805,8,Helicopter,pitch_down_2,outputs\ast_pitch_cache\8_10805__pitch_down2.npy,train,outputs\wavlm_audio_cache\8_10805__pitch_down2.npy
71489__deleted-user-229898__helicopter-big3.wav,8_10805.wav,8_10805,8,Helicopter,pitch_up_2,outputs\ast_pitch_cache\8_10805__pitch_up2.npy,train,outputs\wavlm_audio_cache\8_10805__pitch_up2.npy
71487__deleted-user-229898__helicopter-big1.wav,8_10806.wav,8_10806,8,Helicopter,original,outputs\ast_cache\8_10806.npy,train,outputs\wavlm_audio_cache\8_10806__original.npy
71487__deleted-user-229898__helicopter-big1.wav,8_10806.wav,8_10806,8,Helicopter,pitch_down_2,outputs\ast_pitch_cache\8_10806__pitch_down2.npy,train,outputs\wavlm_audio_cache\8_10806__pitch_down2.npy
71487__deleted-user-229898__helicopter-big1.wav,8_10806.wav,8_10806,8,Helicopter,pitch_up_2,outputs\ast_pitch_cache\8_10806__pitch_up2.npy,train,outputs\wavlm_audio_cache\8_10806__pitch_up2.npy
74242__benboncan__military-helicopter.wav,8_10807.wav,8_10807,8,Helicopter,original,outputs\ast_cache\8_10807.npy,train,outputs\wavlm_audio_cache\8_10807__original.npy
74242__benboncan__military-helicopter.wav,8_10807.wav,8_10807,8,Helicopter,pitch_down_2,outputs\ast_pitch_cache\8_10807__pitch_down2.npy,train,outputs\wavlm_audio_cache\8_10807__pitch_down2.npy
74242__benboncan__military-helicopter.wav,8_10807.wav,8_10807,8,Helicopter,pitch_up_2,outputs\ast_pitch_cache\8_10807__pitch_up2.npy,train,outputs\wavlm_audio_cache\8_10807__pitch_up2.npy
71488__deleted-user-229898__helicopter-big2.wav,8_10808.wav,8_10808,8,Helicopter,original,outputs\ast_cache\8_10808.npy,train,outputs\wavlm_audio_cache\8_10808__original.npy
71488__deleted-user-229898__helicopter-big2.wav,8_10808.wav,8_10808,8,Helicopter,pitch_down_2,outputs\ast_pitch_cache\8_10808__pitch_down2.npy,train,outputs\wavlm_audio_cache\8_10808__pitch_down2.npy
71488__deleted-user-229898__helicopter-big2.wav,8_10808.wav,8_10808,8,Helicopter,pitch_up_2,outputs\ast_pitch_cache\8_10808__pitch_up2.npy,train,outputs\wavlm_audio_cache\8_10808__pitch_up2.npy
49481__lorenzosu__helicopterpassage-28sec.wav,8_10809.wav,8_10809,8,Helicopter,original,outputs\ast_cache\8_10809.npy,train,outputs\wavlm_audio_cache\8_10809__original.npy
49481__lorenzosu__helicopterpassage-28sec.wav,8_10809.wav,8_10809,8,Helicopter,pitch_down_2,outputs\ast_pitch_cache\8_10809__pitch_down2.npy,train,outputs\wavlm_audio_cache\8_10809__pitch_down2.npy
49481__lorenzosu__helicopterpassage-28sec.wav,8_10809.wav,8_10809,8,Helicopter,pitch_up_2,outputs\ast_pitch_cache\8_10809__pitch_up2.npy,train,outputs\wavlm_audio_cache\8_10809__pitch_up2.npy
49482__lorenzosu__helicopterraw-16sec (1).wav,8_10810.wav,8_10810,8,Helicopter,original,outputs\ast_cache\8_10810.npy,test,outputs\wavlm_audio_cache\8_10810__original.npy
49482__lorenzosu__helicopterraw-16sec (1).wav,8_10810.wav,8_10810,8,Helicopter,pitch_down_2,outputs\ast_pitch_cache\8_10810__pitch_down2.npy,train,outputs\wavlm_audio_cache\8_10810__pitch_down2.npy
49482__lorenzosu__helicopterraw-16sec (1).wav,8_10810.wav,8_10810,8,Helicopter,pitch_up_2,outputs\ast_pitch_cache\8_10810__pitch_up2.npy,train,outputs\wavlm_audio_cache\8_10810__pitch_up2.npy
49482__lorenzosu__helicopterraw-16sec.wav,8_10811.wav,8_10811,8,Helicopter,original,outputs\ast_cache\8_10811.npy,train,outputs\wavlm_audio_cache\8_10811__original.npy
49482__lorenzosu__helicopterraw-16sec.wav,8_10811.wav,8_10811,8,Helicopter,pitch_down_2,outputs\ast_pitch_cache\8_10811__pitch_down2.npy,train,outputs\wavlm_audio_cache\8_10811__pitch_down2.npy
49482__lorenzosu__helicopterraw-16sec.wav,8_10811.wav,8_10811,8,Helicopter,pitch_up_2,outputs\ast_pitch_cache\8_10811__pitch_up2.npy,test,outputs\wavlm_audio_cache\8_10811__pitch_up2.npy
49483__lorenzosu__helicopterraw-30sec.wav,8_10812.wav,8_10812,8,Helicopter,original,outputs\ast_cache\8_10812.npy,train,outputs\wavlm_audio_cache\8_10812__original.npy
49483__lorenzosu__helicopterraw-30sec.wav,8_10812.wav,8_10812,8,Helicopter,pitch_down_2,outputs\ast_pitch_cache\8_10812__pitch_down2.npy,train,outputs\wavlm_audio_cache\8_10812__pitch_down2.npy
49483__lorenzosu__helicopterraw-30sec.wav,8_10812.wav,8_10812,8,Helicopter,pitch_up_2,outputs\ast_pitch_cache\8_10812__pitch_up2.npy,train,outputs\wavlm_audio_cache\8_10812__pitch_up2.npy
348991__bzamecnik__powerful-helicopter-sound-bell-407-ok-alb.wav,8_10813.wav,8_10813,8,Helicopter,original,outputs\ast_cache\8_10813.npy,test,outputs\wavlm_audio_cache\8_10813__original.npy
348991__bzamecnik__powerful-helicopter-sound-bell-407-ok-alb.wav,8_10813.wav,8_10813,8,Helicopter,pitch_down_2,outputs\ast_pitch_cache\8_10813__pitch_down2.npy,test,outputs\wavlm_audio_cache\8_10813__pitch_down2.npy
348991__bzamecnik__powerful-helicopter-sound-bell-407-ok-alb.wav,8_10813.wav,8_10813,8,Helicopter,pitch_up_2,outputs\ast_pitch_cache\8_10813__pitch_up2.npy,train,outputs\wavlm_audio_cache\8_10813__pitch_up2.npy
56292__benboncan__hofrenydd.wav,8_10814.wav,8_10814,8,Helicopter,original,outputs\ast_cache\8_10814.npy,test,outputs\wavlm_audio_cache\8_10814__original.npy
56292__benboncan__hofrenydd.wav,8_10814.wav,8_10814,8,Helicopter,pitch_down_2,outputs\ast_pitch_cache\8_10814__pitch_down2.npy,train,outputs\wavlm_audio_cache\8_10814__pitch_down2.npy
56292__benboncan__hofrenydd.wav,8_10814.wav,8_10814,8,Helicopter,pitch_up_2,outputs\ast_pitch_cache\8_10814__pitch_up2.npy,train,outputs\wavlm_audio_cache\8_10814__pitch_up2.npy
28116__ermine__070103-00-35-strafingchopper-initpass.wav,8_10815.wav,8_10815,8,Helicopter,original,outputs\ast_cache\8_10815.npy,train,outputs\wavlm_audio_cache\8_10815__original.npy
28116__ermine__070103-00-35-strafingchopper-initpass.wav,8_10815.wav,8_10815,8,Helicopter,pitch_down_2,outputs\ast_pitch_cache\8_10815__pitch_down2.npy,train,outputs\wavlm_audio_cache\8_10815__pitch_down2.npy
28116__ermine__070103-00-35-strafingchopper-initpass.wav,8_10815.wav,8_10815,8,Helicopter,pitch_up_2,outputs\ast_pitch_cache\8_10815__pitch_up2.npy,test,outputs\wavlm_audio_cache\8_10815__pitch_up2.npy
521365__taylordonj__helicopterfieldwithbirds.wav,8_10816.wav,8_10816,8,Helicopter,original,outputs\ast_cache\8_10816.npy,train,outputs\wavlm_audio_cache\8_10816__original.npy
521365__taylordonj__helicopterfieldwithbirds.wav,8_10816.wav,8_10816,8,Helicopter,pitch_down_2,outputs\ast_pitch_cache\8_10816__pitch_down2.npy,train,outputs\wavlm_audio_cache\8_10816__pitch_down2.npy
521365__taylordonj__helicopterfieldwithbirds.wav,8_10816.wav,8_10816,8,Helicopter,pitch_up_2,outputs\ast_pitch_cache\8_10816__pitch_up2.npy,test,outputs\wavlm_audio_cache\8_10816__pitch_up2.npy
521365__taylordonj__helicopterfieldwithbirds1.wav,8_10817.wav,8_10817,8,Helicopter,original,outputs\ast_cache\8_10817.npy,train,outputs\wavlm_audio_cache\8_10817__original.npy
521365__taylordonj__helicopterfieldwithbirds1.wav,8_10817.wav,8_10817,8,Helicopter,pitch_down_2,outputs\ast_pitch_cache\8_10817__pitch_down2.npy,train,outputs\wavlm_audio_cache\8_10817__pitch_down2.npy
521365__taylordonj__helicopterfieldwithbirds1.wav,8_10817.wav,8_10817,8,Helicopter,pitch_up_2,outputs\ast_pitch_cache\8_10817__pitch_up2.npy,train,outputs\wavlm_audio_cache\8_10817__pitch_up2.npy
340802__akc1231__helicopter.wav,8_10818.wav,8_10818,8,Helicopter,original,outputs\ast_cache\8_10818.npy,train,outputs\wavlm_audio_cache\8_10818__original.npy
340802__akc1231__helicopter.wav,8_10818.wav,8_10818,8,Helicopter,pitch_down_2,outputs\ast_pitch_cache\8_10818__pitch_down2.npy,train,outputs\wavlm_audio_cache\8_10818__pitch_down2.npy
340802__akc1231__helicopter.wav,8_10818.wav,8_10818,8,Helicopter,pitch_up_2,outputs\ast_pitch_cache\8_10818__pitch_up2.npy,train,outputs\wavlm_audio_cache\8_10818__pitch_up2.npy
251783__ninafoletti__helicopter.wav,8_10819.wav,8_10819,8,Helicopter,original,outputs\ast_cache\8_10819.npy,train,outputs\wavlm_audio_cache\8_10819__original.npy
251783__ninafoletti__helicopter.wav,8_10819.wav,8_10819,8,Helicopter,pitch_down_2,outputs\ast_pitch_cache\8_10819__pitch_down2.npy,test,outputs\wavlm_audio_cache\8_10819__pitch_down2.npy
251783__ninafoletti__helicopter.wav,8_10819.wav,8_10819,8,Helicopter,pitch_up_2,outputs\ast_pitch_cache\8_10819__pitch_up2.npy,train,outputs\wavlm_audio_cache\8_10819__pitch_up2.npy
20814__popcorn__helicopter.wav,8_10820.wav,8_10820,8,Helicopter,original,outputs\ast_cache\8_10820.npy,train,outputs\wavlm_audio_cache\8_10820__original.npy
20814__popcorn__helicopter.wav,8_10820.wav,8_10820,8,Helicopter,pitch_down_2,outputs\ast_pitch_cache\8_10820__pitch_down2.npy,test,outputs\wavlm_audio_cache\8_10820__pitch_down2.npy
20814__popcorn__helicopter.wav,8_10820.wav,8_10820,8,Helicopter,pitch_up_2,outputs\ast_pitch_cache\8_10820__pitch_up2.npy,test,outputs\wavlm_audio_cache\8_10820__pitch_up2.npy
534855__m-cel__helicopter-flyby.wav,8_10821.wav,8_10821,8,Helicopter,original,outputs\ast_cache\8_10821.npy,train,outputs\wavlm_audio_cache\8_10821__original.npy
534855__m-cel__helicopter-flyby.wav,8_10821.wav,8_10821,8,Helicopter,pitch_down_2,outputs\ast_pitch_cache\8_10821__pitch_down2.npy,test,outputs\wavlm_audio_cache\8_10821__pitch_down2.npy
534855__m-cel__helicopter-flyby.wav,8_10821.wav,8_10821,8,Helicopter,pitch_up_2,outputs\ast_pitch_cache\8_10821__pitch_up2.npy,train,outputs\wavlm_audio_cache\8_10821__pitch_up2.npy
395594__beeproductive__helicopter-2.wav,8_10822.wav,8_10822,8,Helicopter,original,outputs\ast_cache\8_10822.npy,train,outputs\wavlm_audio_cache\8_10822__original.npy
395594__beeproductive__helicopter-2.wav,8_10822.wav,8_10822,8,Helicopter,pitch_down_2,outputs\ast_pitch_cache\8_10822__pitch_down2.npy,train,outputs\wavlm_audio_cache\8_10822__pitch_down2.npy
395594__beeproductive__helicopter-2.wav,8_10822.wav,8_10822,8,Helicopter,pitch_up_2,outputs\ast_pitch_cache\8_10822__pitch_up2.npy,train,outputs\wavlm_audio_cache\8_10822__pitch_up2.npy
150976__mings__helicopter-landing.wav,8_10823.wav,8_10823,8,Helicopter,original,outputs\ast_cache\8_10823.npy,test,outputs\wavlm_audio_cache\8_10823__original.npy
150976__mings__helicopter-landing.wav,8_10823.wav,8_10823,8,Helicopter,pitch_down_2,outputs\ast_pitch_cache\8_10823__pitch_down2.npy,train,outputs\wavlm_audio_cache\8_10823__pitch_down2.npy
150976__mings__helicopter-landing.wav,8_10823.wav,8_10823,8,Helicopter,pitch_up_2,outputs\ast_pitch_cache\8_10823__pitch_up2.npy,train,outputs\wavlm_audio_cache\8_10823__pitch_up2.npy
388287__pan14__helicopter-passby-1.wav,8_10824.wav,8_10824,8,Helicopter,original,outputs\ast_cache\8_10824.npy,train,outputs\wavlm_audio_cache\8_10824__original.npy
388287__pan14__helicopter-passby-1.wav,8_10824.wav,8_10824,8,Helicopter,pitch_down_2,outputs\ast_pitch_cache\8_10824__pitch_down2.npy,train,outputs\wavlm_audio_cache\8_10824__pitch_down2.npy
388287__pan14__helicopter-passby-1.wav,8_10824.wav,8_10824,8,Helicopter,pitch_up_2,outputs\ast_pitch_cache\8_10824__pitch_up2.npy,test,outputs\wavlm_audio_cache\8_10824__pitch_up2.npy
404709__blimp66__helicopter-fly-over.wav,8_10825.wav,8_10825,8,Helicopter,original,outputs\ast_cache\8_10825.npy,train,outputs\wavlm_audio_cache\8_10825__original.npy
404709__blimp66__helicopter-fly-over.wav,8_10825.wav,8_10825,8,Helicopter,pitch_down_2,outputs\ast_pitch_cache\8_10825__pitch_down2.npy,train,outputs\wavlm_audio_cache\8_10825__pitch_down2.npy
404709__blimp66__helicopter-fly-over.wav,8_10825.wav,8_10825,8,Helicopter,pitch_up_2,outputs\ast_pitch_cache\8_10825__pitch_up2.npy,train,outputs\wavlm_audio_cache\8_10825__pitch_up2.npy
39973__dobroide__20070820-tent-rain-helicopter.wav,8_10826.wav,8_10826,8,Helicopter,original,outputs\ast_cache\8_10826.npy,train,outputs\wavlm_audio_cache\8_10826__original.npy
39973__dobroide__20070820-tent-rain-helicopter.wav,8_10826.wav,8_10826,8,Helicopter,pitch_down_2,outputs\ast_pitch_cache\8_10826__pitch_down2.npy,train,outputs\wavlm_audio_cache\8_10826__pitch_down2.npy
39973__dobroide__20070820-tent-rain-helicopter.wav,8_10826.wav,8_10826,8,Helicopter,pitch_up_2,outputs\ast_pitch_cache\8_10826__pitch_up2.npy,train,outputs\wavlm_audio_cache\8_10826__pitch_up2.npy
68630__bwav__helicopter-take-off-distance.wav,8_10827.wav,8_10827,8,Helicopter,original,outputs\ast_cache\8_10827.npy,train,outputs\wavlm_audio_cache\8_10827__original.npy
68630__bwav__helicopter-take-off-distance.wav,8_10827.wav,8_10827,8,Helicopter,pitch_down_2,outputs\ast_pitch_cache\8_10827__pitch_down2.npy,test,outputs\wavlm_audio_cache\8_10827__pitch_down2.npy
68630__bwav__helicopter-take-off-distance.wav,8_10827.wav,8_10827,8,Helicopter,pitch_up_2,outputs\ast_pitch_cache\8_10827__pitch_up2.npy,test,outputs\wavlm_audio_cache\8_10827__pitch_up2.npy
345084__metrostock99__helicopter-overhead-v-1-cleanfinal.wav,8_10828.wav,8_10828,8,Helicopter,original,outputs\ast_cache\8_10828.npy,train,outputs\wavlm_audio_cache\8_10828__original.npy
345084__metrostock99__helicopter-overhead-v-1-cleanfinal.wav,8_10828.wav,8_10828,8,Helicopter,pitch_down_2,outputs\ast_pitch_cache\8_10828__pitch_down2.npy,train,outputs\wavlm_audio_cache\8_10828__pitch_down2.npy
345084__metrostock99__helicopter-overhead-v-1-cleanfinal.wav,8_10828.wav,8_10828,8,Helicopter,pitch_up_2,outputs\ast_pitch_cache\8_10828__pitch_up2.npy,train,outputs\wavlm_audio_cache\8_10828__pitch_up2.npy
467225__derjuli__helicopter-flyby.wav,8_10829.wav,8_10829,8,Helicopter,original,outputs\ast_cache\8_10829.npy,train,outputs\wavlm_audio_cache\8_10829__original.npy
467225__derjuli__helicopter-flyby.wav,8_10829.wav,8_10829,8,Helicopter,pitch_down_2,outputs\ast_pitch_cache\8_10829__pitch_down2.npy,train,outputs\wavlm_audio_cache\8_10829__pitch_down2.npy
467225__derjuli__helicopter-flyby.wav,8_10829.wav,8_10829,8,Helicopter,pitch_up_2,outputs\ast_pitch_cache\8_10829__pitch_up2.npy,train,outputs\wavlm_audio_cache\8_10829__pitch_up2.npy
460137__dela-deb__helicopter-rustling-leaves.wav,8_10830.wav,8_10830,8,Helicopter,original,outputs\ast_cache\8_10830.npy,train,outputs\wavlm_audio_cache\8_10830__original.npy
460137__dela-deb__helicopter-rustling-leaves.wav,8_10830.wav,8_10830,8,Helicopter,pitch_down_2,outputs\ast_pitch_cache\8_10830__pitch_down2.npy,train,outputs\wavlm_audio_cache\8_10830__pitch_down2.npy
460137__dela-deb__helicopter-rustling-leaves.wav,8_10830.wav,8_10830,8,Helicopter,pitch_up_2,outputs\ast_pitch_cache\8_10830__pitch_up2.npy,test,outputs\wavlm_audio_cache\8_10830__pitch_up2.npy
191131__yacou__helicopter-and-thunder.wav,8_10831.wav,8_10831,8,Helicopter,original,outputs\ast_cache\8_10831.npy,test,outputs\wavlm_audio_cache\8_10831__original.npy
191131__yacou__helicopter-and-thunder.wav,8_10831.wav,8_10831,8,Helicopter,pitch_down_2,outputs\ast_pitch_cache\8_10831__pitch_down2.npy,test,outputs\wavlm_audio_cache\8_10831__pitch_down2.npy
191131__yacou__helicopter-and-thunder.wav,8_10831.wav,8_10831,8,Helicopter,pitch_up_2,outputs\ast_pitch_cache\8_10831__pitch_up2.npy,test,outputs\wavlm_audio_cache\8_10831__pitch_up2.npy
48418__inchadney__helicopter.wav,8_10832.wav,8_10832,8,Helicopter,original,outputs\ast_cache\8_10832.npy,train,outputs\wavlm_audio_cache\8_10832__original.npy
48418__inchadney__helicopter.wav,8_10832.wav,8_10832,8,Helicopter,pitch_down_2,outputs\ast_pitch_cache\8_10832__pitch_down2.npy,train,outputs\wavlm_audio_cache\8_10832__pitch_down2.npy
48418__inchadney__helicopter.wav,8_10832.wav,8_10832,8,Helicopter,pitch_up_2,outputs\ast_pitch_cache\8_10832__pitch_up2.npy,train,outputs\wavlm_audio_cache\8_10832__pitch_up2.npy
520915__5ound5murf23__helicopter.wav,8_10833.wav,8_10833,8,Helicopter,original,outputs\ast_cache\8_10833.npy,test,outputs\wavlm_audio_cache\8_10833__original.npy
520915__5ound5murf23__helicopter.wav,8_10833.wav,8_10833,8,Helicopter,pitch_down_2,outputs\ast_pitch_cache\8_10833__pitch_down2.npy,test,outputs\wavlm_audio_cache\8_10833__pitch_down2.npy
520915__5ound5murf23__helicopter.wav,8_10833.wav,8_10833,8,Helicopter,pitch_up_2,outputs\ast_pitch_cache\8_10833__pitch_up2.npy,train,outputs\wavlm_audio_cache\8_10833__pitch_up2.npy
133675__klangpinnwand__helicopter-start.wav,8_10834.wav,8_10834,8,Helicopter,original,outputs\ast_cache\8_10834.npy,train,outputs\wavlm_audio_cache\8_10834__original.npy
133675__klangpinnwand__helicopter-start.wav,8_10834.wav,8_10834,8,Helicopter,pitch_down_2,outputs\ast_pitch_cache\8_10834__pitch_down2.npy,train,outputs\wavlm_audio_cache\8_10834__pitch_down2.npy
133675__klangpinnwand__helicopter-start.wav,8_10834.wav,8_10834,8,Helicopter,pitch_up_2,outputs\ast_pitch_cache\8_10834__pitch_up2.npy,train,outputs\wavlm_audio_cache\8_10834__pitch_up2.npy
118453__omar-alvarado__helicopter-leave.wav,8_10835.wav,8_10835,8,Helicopter,original,outputs\ast_cache\8_10835.npy,train,outputs\wavlm_audio_cache\8_10835__original.npy
118453__omar-alvarado__helicopter-leave.wav,8_10835.wav,8_10835,8,Helicopter,pitch_down_2,outputs\ast_pitch_cache\8_10835__pitch_down2.npy,train,outputs\wavlm_audio_cache\8_10835__pitch_down2.npy
